Part Code,Series,Description,UOM,Group Code,Group Name,Class Code,Class Name,Activity Code,Activity Name,,,
202.10861,10861,Airfare Charges,Pcs,202,Miscellaneous..,76,Miscellaneous,1,Preliminaries,,,
202.10893,10893,TRANSPORTATION CHARGES,Trip,202,Miscellaneous..,76,Miscellaneous,1,Preliminaries,,,
202.10900,10900,AIRFREIGHT CHARGES,Pcs,202,Miscellaneous..,76,Miscellaneous,1,Preliminaries,,,
202.10934,10934,PANEL TESTING,Pcs,202,Miscellaneous..,76,Miscellaneous,1,Preliminaries,,,
202.10945,10945,DINING CHAIR CLOTH,Pcs,202,Miscellaneous..,76,Miscellaneous,1,Preliminaries,,,
202.10961,10961,Lodging Charges,Pcs,202,Miscellaneous..,76,Miscellaneous,1,Preliminaries,,,
202.10993,10993,BUSINESS TRIP,Pcs,202,Miscellaneous..,76,Miscellaneous,1,Preliminaries,,,
202.11003,11003,LARGE DUST BIN,Pcs,202,Miscellaneous..,76,Miscellaneous,1,Preliminaries,,,
202.11004,11004,SOAP DISPENSER,Pcs,202,Miscellaneous..,76,Miscellaneous,1,Preliminaries,,,
202.14118,14118,FREIGHT CHARGES,Pcs,202,Miscellaneous..,76,Miscellaneous,1,Preliminaries,,,
202.11000,11000,GATEPASS,Pcs,202,Miscellaneous..,95,Other Expenses,1,Preliminaries,,,
20201.10799,10799,Mobilization and demobilization of all equipments and personnel,Sum,20201,Geotechnical Report,64,Geotechnical Report,1,Preliminaries,,,
20201.10800,10800,"Drilling of three (3) geotechnical boreholes to a maximum depth of 10m below existing ground level. Inclusive of standard penetration tests and sampling in soils, and rotary core drilling in rock.",Lm,20201,Geotechnical Report,64,Geotechnical Report,1,Preliminaries,,,
20201.10801,10801,LABORATORY TESTING,Pcs,20201,Geotechnical Report,64,Geotechnical Report,1,Preliminaries,,,
20201.10802,10802,Preparation of interpretative report,Sum,20201,Geotechnical Report,64,Geotechnical Report,1,Preliminaries,,,
20201.10803,10803,4.5'' Dia Borehole up to 8Mtrs depth,Lm,20201,Geotechnical Report,64,Geotechnical Report,1,Preliminaries,,,
20201.10804,10804,Mobilization charge per trip,Trip,20201,Geotechnical Report,64,Geotechnical Report,1,Preliminaries,,,
20201.11002,11002,DRILLING FOR EARTHING,Lm,20201,Geotechnical Report,64,Geotechnical Report,1,Preliminaries,,,
20201.11226,11226,CERAMIC FLOOR AND WALL TILES - MODULUS RAPTURE & BREAKING STRENGTH FOR CERAMIC TILES. | BS EN ISO 10545-4,Pcs,20201,Geotechnical Report,64,Geotechnical Report,1,Preliminaries,,,
20201.11227,11227,SLIP/SKID RESISTANCE OF FLOOR TILE USING PENDULUM TESTER (PTV) | BS 7976-2,Pcs,20201,Geotechnical Report,64,Geotechnical Report,1,Preliminaries,,,
20201.11228,11228,"SCRATCH HARDNESS OF SURFACE ACCORDING TO MOHS-CERAMIC FLOOR AND WALL TILES | BS 6431-13, EN 101",Pcs,20201,Geotechnical Report,64,Geotechnical Report,1,Preliminaries,,,
20201.11229,11229,TEST METHOD FOR THE DETERMINATION OF RESISTANCE TO DEEP ABRASION FOR UNGLAZED TILES. | B EN ISO 10545-6,Pcs,20201,Geotechnical Report,64,Geotechnical Report,1,Preliminaries,,,
20201.11230,11230,TEST METHOD FOR FULL WATER ABSORPTION OF CONCRETE MASONRY UNITS | CML-9-97,Pcs,20201,Geotechnical Report,64,Geotechnical Report,1,Preliminaries,,,
20201.11231,11231,A METHODS OF TEST FOR MASONRY UNITS - DET OF DIMENSIONS FOR CONCRETE MASONRY UNIT | BS EN 772-16,Pcs,20201,Geotechnical Report,64,Geotechnical Report,1,Preliminaries,,,
20201.11232,11232,A METHODS OF TEST FOR MASONRY UNITS - DET OF COMPRESSIVE STRENGTH OF CONC MASONRY UNIT | BS EN 772-1:+A1,Pcs,20201,Geotechnical Report,64,Geotechnical Report,1,Preliminaries,,,
20201.11233,11233,TRANSPORTATION FOR ANY ON-SITE TESTING SERVICES / TRIP,Trip,20201,Geotechnical Report,64,Geotechnical Report,1,Preliminaries,,,
20201.11535,11535,TENSILE STRENGTH AT AMBIENT TEMPERATURE FOR MECHANICAL COUPLED BAR | BS EN ISO 6892-1,Pcs,20201,Geotechnical Report,64,Geotechnical Report,1,Preliminaries,,,
20201.13005,13005,SAMPLING OF REBAR WITH DTL TRANS (TIME SITE/SITE) (MIN. 2HRS/VISIT) BS 4449+A3,Hrs,20201,Geotechnical Report,64,Geotechnical Report,1,Preliminaries,,,
20201.13963,13963,DRLLING BH TO MAX 10.0M DEPTH,Pcs,20201,Geotechnical Report,64,Geotechnical Report,1,Preliminaries,,,
20201.13964,13964,HAND EXCAVATION AT EACH BH LOCATION,Pcs,20201,Geotechnical Report,64,Geotechnical Report,1,Preliminaries,,,
20201.13965,13965,INSTALLATION OF PIEZOMETER TO CHECK  GWT IN BH,Lm,20201,Geotechnical Report,64,Geotechnical Report,1,Preliminaries,,,
20201.13966,13966,PERMEABILITY TEST,Pcs,20201,Geotechnical Report,64,Geotechnical Report,1,Preliminaries,,,
20201.13984,13984,WATER LEAK TEST,Sum,20201,Geotechnical Report,64,Geotechnical Report,1,Preliminaries,,,
20201.13962,13962,MOBILIZATION/DEMOBILIZATION,Trip,20201,Geotechnical Report,76,Miscellaneous,1,Preliminaries,,,
20202.10676,10676,WATER SUPPLY,Trip,20202,Water Supply,65,Water Supply,1,Preliminaries,,,
20203.10665,10665,GARBAGE REMOVAL,Trip,20203,Garbage removal,142,Garbage Removal,1,Preliminaries,,,
20203.13115,13115,PLASTER SAND (DUNE SAND),Trip,20203,Garbage removal,142,Garbage Removal,1,Preliminaries,,,
20203.13116,13116,WASH SAND,Trip,20203,Garbage removal,142,Garbage Removal,1,Preliminaries,,,
20203.13117,13117,STONE POWDER (INDUSTRIAL AREA),Trip,20203,Garbage removal,142,Garbage Removal,1,Preliminaries,,,
20203.13118,13118,STONE POWDER (LUSAIL AREA),Trip,20203,Garbage removal,142,Garbage Removal,1,Preliminaries,,,
20301.80055,80055,SEAT COVER REPAIR,Pcs,20301,Charge,67,Charge,1,Preliminaries,,,
20301.80061,80061,OIL AND FILTER REPLACEMENT CHARGES,Pcs,20301,Charge,67,Charge,1,Preliminaries,,,
20301.80064,80064,VEHICLE AC REPAIR CHARGES,Pcs,20301,Charge,67,Charge,1,Preliminaries,,,
20301.80065,80065,BREAKDOWN CHARGES,Pcs,20301,Charge,67,Charge,1,Preliminaries,,,
20301.80077,80077,INJECTOR SERVICE,Pcs,20301,Charge,67,Charge,1,Preliminaries,,,
20301.80089,80089,WHEEL ALIGNMENT CHARGES,Pcs,20301,Charge,67,Charge,1,Preliminaries,,,
20301.80137,80137,FITTING CHARGES,Pcs,20301,Charge,67,Charge,1,Preliminaries,,,
20301.80179,80179,SERVICE & REPAIR CHARGE,Sum,20301,Charge,67,Charge,1,Preliminaries,,,
20301.80180,80180,PAINTING CHARGE,Sum,20301,Charge,67,Charge,1,Preliminaries,,,
20301.80181,80181,DENTING CHARGE,Sum,20301,Charge,67,Charge,1,Preliminaries,,,
20301.80221,80221,VEHICLE SERVICE CHARGE,Sum,20301,Charge,67,Charge,1,Preliminaries,,,
20301.80228,80228,MAINTENANCE SERVICE CHARGE,Sum,20301,Charge,67,Charge,1,Preliminaries,,,
20302.10133,10133,DIESELOIL,Pcs,20302,Consumables,68,Consumables,1,Preliminaries,,,
20302.10197,10197,GENERATOR COOLANT,Pcs,20302,Consumables,68,Consumables,1,Preliminaries,,,
20302.10211,10211,GREASE JACK NOZZLE,Pcs,20302,Consumables,68,Consumables,1,Preliminaries,,,
20302.10212,10212,GREASE,Litre,20302,Consumables,68,Consumables,1,Preliminaries,,,
20302.10260,10260,HYDROLIC OIL FILTER,Pcs,20302,Consumables,68,Consumables,1,Preliminaries,,,
20302.10683,10683,FUEL FILTER,Pcs,20302,Consumables,68,Consumables,1,Preliminaries,,,
20302.10684,10684,CONSUMABLES,Pcs,20302,Consumables,68,Consumables,1,Preliminaries,,,
20302.80025,80025,RIMULA DIESEL OIL,Litre,20302,Consumables,68,Consumables,1,Preliminaries,,,
20302.80026,80026,HEADLIGHT RESTORER AND SEALANT,Pcs,20302,Consumables,68,Consumables,1,Preliminaries,,,
20302.80029,80029,MOTOR OIL,Pcs,20302,Consumables,68,Consumables,1,Preliminaries,,,
20302.80031,80031,ARROWCOOL COOLANT,Pcs,20302,Consumables,68,Consumables,1,Preliminaries,,,
20302.80035,80035,QALCO HYDRAULIC OIL,Pcs,20302,Consumables,68,Consumables,1,Preliminaries,,,
20302.80036,80036,QALCO GREASE,Pcs,20302,Consumables,68,Consumables,1,Preliminaries,,,
20302.80042,80042,WD 40,Pcs,20302,Consumables,68,Consumables,1,Preliminaries,,,
20302.80066,80066,RADIATOR COOLANT,Pcs,20302,Consumables,68,Consumables,1,Preliminaries,,,
20302.80101,80101,FUEL TANK FILTER,Pcs,20302,Consumables,68,Consumables,1,Preliminaries,,,
20302.80189,80189,ALUMINUM FOIL,Pcs,20302,Consumables,68,Consumables,1,Preliminaries,,,
20302.80218,80218,SYNTHETIC/SEMI SYNTHETIC OILS,Sum,20302,Consumables,68,Consumables,1,Preliminaries,,,
20302.80219,80219,PETROL ENGINE OIL/DIESEL ENGINE OIL,Sum,20302,Consumables,68,Consumables,1,Preliminaries,,,
20302.80220,80220,ADDITIONAL LITER,Sum,20302,Consumables,68,Consumables,1,Preliminaries,,,
20302.80222,80222,BRAKE/CLUTCH OIL,Sum,20302,Consumables,68,Consumables,1,Preliminaries,,,
20302.80223,80223,AUTOMATIC TRANSMISSION OIL,Sum,20302,Consumables,68,Consumables,1,Preliminaries,,,
20302.80224,80224,COOLANT,Sum,20302,Consumables,68,Consumables,1,Preliminaries,,,
20302.80225,80225,DIFFERENTIAL OIL,Sum,20302,Consumables,68,Consumables,1,Preliminaries,,,
20302.80226,80226,OIL FILTER,Sum,20302,Consumables,68,Consumables,1,Preliminaries,,,
20303.11012,11012,WOQODE DIESEL AND PETROL,Sum,20303,Diesel & Petrol,69,Diesel & Petrol,1,Preliminaries,,,
20303.80227,80227,WOQOD LPG GAS,Litre,20303,Diesel & Petrol,69,Diesel & Petrol,1,Preliminaries,,,
20305.10674,10674,FAHES INSPECTION,Pcs,20305,Inspection,66,Plant,1,Preliminaries,,,
20305.10675,10675,BRAKE OIL,Pcs,20305,Inspection,66,Plant,1,Preliminaries,,,
20305.10677,10677,PAINT INSPECTION,Pcs,20305,Inspection,66,Plant,1,Preliminaries,,,
20306.80228,80228,INSURANCE,Sum,20306,Insurance,72,Insurance,1,Preliminaries,,,
20307.80098,80098,BUSH GAUGE,Pcs,20307,Parts,31,Plumbing & Drainage Sundries,1,Preliminaries,,,
20307.80075,80075,WASHER 10MM,Pcs,20307,Parts,56,Site Consumables,1,Preliminaries,,,
20307.80111,80111,V-BELT SPZ 1087,Pcs,20307,Parts,148,Air Condition Material,1,Preliminaries,,,
20307.10319,10319,OIL ENGINE,Litre,20307,Parts,66,Plant,1,Preliminaries,,,
20307.80041,80041,VEHICLE WARRANTY RENEWAL,Pcs,20307,Parts,66,Plant,1,Preliminaries,,,
20307.10666,10666,TYRE PUNCTURE,Pcs,20307,Parts,67,Charge,1,Preliminaries,,,
20307.10668,10668,LABOUR CHARGE,Pcs,20307,Parts,67,Charge,1,Preliminaries,,,
20307.80105,80105,AUTO FLUSHING,Pcs,20307,Parts,67,Charge,1,Preliminaries,,,
20307.10318,10318,OIL,Litre,20307,Parts,68,Consumables,1,Preliminaries,,,
20307.10320,10320,OIL FILTER,Pcs,20307,Parts,68,Consumables,1,Preliminaries,,,
20307.80120,80120,SHELLAC,Pcs,20307,Parts,68,Consumables,1,Preliminaries,,,
20307.80122,80122,CENTRE ADAPTER,Pcs,20307,Parts,68,Consumables,1,Preliminaries,,,
20307.80123,80123,BOLT FOR VEHICLE,Pcs,20307,Parts,68,Consumables,1,Preliminaries,,,
20307.80124,80124,NUT FOR VEHICLE,Pcs,20307,Parts,68,Consumables,1,Preliminaries,,,
20307.80125,80125,ALTERNATOR,Pcs,20307,Parts,68,Consumables,1,Preliminaries,,,
20307.10024,10024,AIR FILTER,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.10132,10132,DIESEL FILTER,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.10195,10195,GASKET SILICON ENGINE,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.10370,10370,PLATE COMPACTOR BELT,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.10478,10478,SPARK PLUG,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.10657,10657,AVR R120,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.10667,10667,PARTS,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80027,80027,SPEED DRYER,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80028,80028,NUMBER PLATE LAMP,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80030,80030,GASKET,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80032,80032,BULB OSRAM,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80033,80033,UNIVERSAL JOINT,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80034,80034,WIPER BLADE,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80037,80037,GALAXY BATTERY,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80038,80038,AUTOUS BATTERY,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80039,80039,RASSAS BATTERY,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80040,80040,BATTERY JOINT CABLE WITH TERMINAL,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80043,80043,BELT,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80044,80044,BEARING ROTOR,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80045,80045,DRIVE SHAFT,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80046,80046,CENTER BEARING,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80047,80047,HYDRAULIC SWITCH,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80048,80048,HYDRAULIC HOSE,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80049,80049,HEAD LIGHT,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80050,80050,REPLACEMENT DOOR,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80051,80051,CAT LIGHT FOR VEHICLE,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80052,80052,AC ENGINE RUBBER COUPLING,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80053,80053,DRIER FILTER ORING TYPE,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80054,80054,AC CONDENSOR MOTOR W/FAN,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80056,80056,VEHICLE BUSH SPRING,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80057,80057,VEHICLE TIE ROD END,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80058,80058,STICKER FOR VEHICLE,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80059,80059,VEHICLE REFLECTOR,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80060,80060,MANI FOLD STUD NUT,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80062,80062,MUDGUARD,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80063,80063,PATROL HOOD ABSORBER,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80068,80068,INOFIP 6CYL OVERHAULING TATA,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80069,80069,VE PUMP KIT,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80070,80070,SHIM BOSCH,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80071,80071,OIL SEAL,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80072,80072,FEED PUMP,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80073,80073,SEALING PLATE,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80074,80074,NOZZLE,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80076,80076,RING WASHER,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80078,80078,RELAY DIESEL,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80079,80079,RELAY PUMP,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80080,80080,FUSE PLUG,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80081,80081,GEAR FILTER,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80082,80082,COACH FAN,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80083,80083,ORINGS,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80084,80084,VEHICLE JACK,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80085,80085,VEHICLE JACK STAND,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80087,80087,REVERSE HORN,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80088,80088,HAND BRAKE,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80090,80090,RELAY FOR VEHICLE,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80091,80091,VEHICLE GLASS,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80092,80092,CLUTCH COVER,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80093,80093,CLUTCH PLATE,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80094,80094,FLYWHEEL BEARING,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80095,80095,CLUTCH BEARING,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80096,80096,FRONT WINDSHIELD RUBBER,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80097,80097,OIL DIPSTICK,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80099,80099,FOOT VAVLE BRASS,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80100,80100,STARTER FOR VEHICLE,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80102,80102,VEHICLE WATER PUMP,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80103,80103,OVER HEATING SWITCH,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80104,80104,DRAIN PLUG,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80106,80106,AC FAN,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80107,80107,TURBOCHARGER ENGINE,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80108,80108,TUBE KOREA,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80109,80109,TUBE PATCH,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80110,80110,FAN BELT,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80115,80115,PRIMEX BATTERY,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80116,80116,CONNECTOR,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80117,80117,LINK COMPL,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80118,80118,MOUNTING RUBBER,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80119,80119,CLAMP HOOD,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80121,80121,PLUNGER KIT,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80127,80127,VEHICLE CYLINDER,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80128,80128,VEHICLE HOSE,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80129,80129,SILENCER,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80130,80130,VEHICLE LIGHT,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80131,80131,SEAL KIT,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80139,80139,BRAKE PAD,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80140,80140,ENGINE MOUNTING,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80142,80142,EXIDE BATTERY,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80143,80143,HYDRAULIC MAIN PUMP,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80167,80167,MECHANICAL SEAL,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80170,80170,MOTOR COMPRESSOR WITH PETROL ENGINE,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80171,80171,HP CLEANER,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80172,80172,GREASE PUMP,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80210,80210,HOSE ASSEMBLY,Lm,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80211,80211,BSP NPT MALE CONNECTOR,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80212,80212,GI REDUCER BUSH 3/4,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80213,80213,GI SOCKET 3/4,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80214,80214,HOSE CLAMP HEAVY,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80215,80215,AIR HOSE 20 BAR,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80216,80216,AIR QUICK COUPLING,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80229,80229,GPS VEHICLE TRACKING DEVICE,Pcs,20307,Parts,73,Parts,1,Preliminaries,,,
20307.80217,80217,SPARE PART,Pcs,20307,Parts,75,Vehicle & Equipment,1,Preliminaries,,,
20308.80003,80003,TYRES,Pcs,20308,Tyres,74,Tyres,1,Preliminaries,,,
20308.80004,80004,PLATE COMPACTOR,Pcs,20308,Tyres,66,Plant,1,Preliminaries,,,
20308.80019,80019,ROTELLA TYRE,Pcs,20308,Tyres,74,Tyres,1,Preliminaries,,,
20308.80020,80020,RODEO TYRE,Pcs,20308,Tyres,74,Tyres,1,Preliminaries,,,
20308.80021,80021,VICRANT TYRE,Pcs,20308,Tyres,74,Tyres,1,Preliminaries,,,
20308.80022,80022,GALAXY TYRE,Pcs,20308,Tyres,74,Tyres,1,Preliminaries,,,
20308.80023,80023,CEAT TYRE,Pcs,20308,Tyres,74,Tyres,1,Preliminaries,,,
20308.80024,80024,JK TYRE,Pcs,20308,Tyres,74,Tyres,1,Preliminaries,,,
20308.80111,80111,TECHSHIELD TYRE,Pcs,20308,Tyres,74,Tyres,1,Preliminaries,,,
20308.80112,80112,FULL RUN TYRE,Pcs,20308,Tyres,74,Tyres,1,Preliminaries,,,
20308.80113,80113,GITI TYRE,Pcs,20308,Tyres,74,Tyres,1,Preliminaries,,,
20308.80114,80114,DOUBLE KING TYRE,Pcs,20308,Tyres,74,Tyres,1,Preliminaries,,,
20308.80126,80126,YOKOHAMA TYRE,Pcs,20308,Tyres,74,Tyres,1,Preliminaries,,,
20308.80134,80134,LINGLONG TYRE,Pcs,20308,Tyres,74,Tyres,1,Preliminaries,,,
20308.80135,80135,WELLPLUS TYRE,Pcs,20308,Tyres,74,Tyres,1,Preliminaries,,,
20308.80136,80136,TRACEMAX TYRE,Pcs,20308,Tyres,74,Tyres,1,Preliminaries,,,
20308.80138,80138,TRANSKING TYRE,Pcs,20308,Tyres,74,Tyres,1,Preliminaries,,,
20308.80141,80141,WESTLAKE TRYE,Pcs,20308,Tyres,74,Tyres,1,Preliminaries,,,
20308.80143,80143,DUNLOP TYRE,Pcs,20308,Tyres,74,Tyres,1,Preliminaries,,,
20308.80152,80152,LANDER TYRE CHINA,Pcs,20308,Tyres,74,Tyres,1,Preliminaries,,,
20309.80001,80001,SJ9250D (SkyJack) Scissor Diesel 17.07m SWL: 680kg,Pcs,20309,Vehicle & Equipment,66,Plant,1,Preliminaries,,,
20309.80002,80002,DE-MOBILIZATION CHARGE,Pcs,20309,Vehicle & Equipment,66,Plant,1,Preliminaries,,,
20309.80005,80005,"TRANSPORTATION OF 20,000L STORAGE DIESEL TANK (DW)",Pcs,20309,Vehicle & Equipment,66,Plant,1,Preliminaries,,,
20309.80006,80006,SKYJACK SJ46AJ 15.93M MANLIFT,Pcs,20309,Vehicle & Equipment,66,Plant,1,Preliminaries,,,
20309.80007,80007,MOBILIZATION CHARGE,Trip,20309,Vehicle & Equipment,66,Plant,1,Preliminaries,,,
20309.80008,80008,VEHICLE WASH,Pcs,20309,Vehicle & Equipment,66,Plant,1,Preliminaries,,,
20309.80009,80009,PARKING FEE,Pcs,20309,Vehicle & Equipment,66,Plant,1,Preliminaries,,,
20309.80011,80011,SJ63AJ  (SKYJACK) 22M MANLIFT,Pcs,20309,Vehicle & Equipment,66,Plant,1,Preliminaries,,,
20309.80012,80012,VEHICLE BATTERY,Pcs,20309,Vehicle & Equipment,66,Plant,1,Preliminaries,,,
20309.80013,80013,CONCRETE MIXER,Pcs,20309,Vehicle & Equipment,66,Plant,1,Preliminaries,,,
20309.80014,80014,GENERATOR BATTERY,Pcs,20309,Vehicle & Equipment,66,Plant,1,Preliminaries,,,
20309.80016,80016,VEHICLE MAINTENANCE SERVICE,Pcs,20309,Vehicle & Equipment,66,Plant,1,Preliminaries,,,
20309.80017,80017,VEHICLE WARRANTY,Pcs,20309,Vehicle & Equipment,66,Plant,1,Preliminaries,,,
20309.80018,80018,POWER TROWEL,Pcs,20309,Vehicle & Equipment,66,Plant,1,Preliminaries,,,
20309.80132,80132,PRIME 100 BRIDGE SAW 230V/50HZ | STA/BAT-9100,Pcs,20309,Vehicle & Equipment,66,Plant,1,Preliminaries,,,
20309.80133,80133,DIESEL MANLIFT 28M S-85 XC,Mon,20309,Vehicle & Equipment,66,Plant,1,Preliminaries,,,
20309.80142,80142,SCISSOR LIFT 4X4 15.1M GSTM-4390 RT,Pcs,20309,Vehicle & Equipment,66,Plant,1,Preliminaries,,,
20309.80146,80146,SPIDER LIFT X26J PLUS 26M,Pcs,20309,Vehicle & Equipment,66,Plant,1,Preliminaries,,,
20309.80147,80147,WESTCO VIBRATION RAMMER,Pcs,20309,Vehicle & Equipment,66,Plant,1,Preliminaries,,,
20309.80148,80148,MOTORYCYCLES,Pcs,20309,Vehicle & Equipment,66,Plant,1,Preliminaries,,,
20309.80151,80151,DEMOLITION HAMMER,Pcs,20309,Vehicle & Equipment,66,Plant,1,Preliminaries,,,
20309.80158,80158,DIESEL MANLIFT 16M,Mon,20309,Vehicle & Equipment,66,Plant,1,Preliminaries,,,
20309.10382,10382,PRESSURE JACK MACHINE,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.10599,10599,WELDING MACHINE,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80000,80000,RENTAL EQUIPMENT & VEHICLE,Trip,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80010,80010,TRANSPORTATION CHARGES,Trip,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80015,80015,TOYOTA HILUX,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
